geo_unit,geo_id,geo_name,age_group,smi_bracket,subsidy,unserved_estimate,private_pay_estimate,served_est,percent
School District,5301170.0,Chehalis School District,Toddler,>60% and <=75% of SMI,0.0,62,0,0.0,0.0
School District,5301170.0,Chehalis School District,Toddler,>75% and <=85% of SMI,0.0,9,8,8.0,0.0
School District,5301170.0,Chehalis School District,Toddler,>85% of SMI,0.0,45,21,21.0,0.0
School District,5301230.0,Cheney School District,Infant,<=60% of SMI,14.0,221,0,14.0,0.059574468085106
School District,5301230.0,Cheney School District,Infant,>60% and <=75% of SMI,0.0,63,0,0.0,0.0
School District,5301230.0,Cheney School District,Infant,>75% and <=85% of SMI,0.0,18,1,1.0,0.0
School District,5301230.0,Cheney School District,Infant,>85% of SMI,0.0,128,30,30.0,0.0
School District,5301230.0,Cheney School District,Preschool,<=60% of SMI,220.0,280,0,220.0,0.44
School District,5301230.0,Cheney School District,Preschool,>60% and <=75% of SMI,0.0,131,0,0.0,0.0
School District,5301230.0,Cheney School District,Preschool,>75% and <=85% of SMI,0.0,34,6,6.0,0.0
School District,5301230.0,Cheney School District,Preschool,>85% of SMI,0.0,264,77,0.0,0.0
School District,5301230.0,Cheney School District,School Age,<=60% of SMI,87.0,1112,0,87.0,0.07256046705588
School District,5301230.0,Cheney School District,School Age,>60% and <=75% of SMI,0.0,385,0,0.0,0.0
School District,5301230.0,Cheney School District,School Age,>75% and <=85% of SMI,0.0,143,20,20.0,0.0
School District,5301230.0,Cheney School District,School Age,>85% of SMI,0.0,1256,166,166.0,0.0
School District,5301230.0,Cheney School District,Toddler,<=60% of SMI,64.0,404,0,64.0,0.136752136752136
School District,5301230.0,Cheney School District,Toddler,>60% and <=75% of SMI,0.0,124,0,0.0,0.0
School District,5301230.0,Cheney School District,Toddler,>75% and <=85% of SMI,0.0,31,0,0.0,0.0
School District,5301230.0,Cheney School District,Toddler,>85% of SMI,0.0,269,54,54.0,0.0
School District,5301260.0,Chewelah School District,Infant,<=60% of SMI,0.0,30,0,0.0,0.0
School District,5301260.0,Chewelah School District,Infant,>60% and <=75% of SMI,0.0,3,0,0.0,0.0
School District,5301260.0,Chewelah School District,Infant,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
School District,5301260.0,Chewelah School District,Infant,>85% of SMI,0.0,9,1,1.0,0.0
School District,5301260.0,Chewelah School District,Preschool,<=60% of SMI,18.0,52,0,18.0,0.257142857142857
School District,5301260.0,Chewelah School District,Preschool,>60% and <=75% of SMI,0.0,3,0,0.0,0.0
School District,5301260.0,Chewelah School District,Preschool,>75% and <=85% of SMI,0.0,2,2,0.0,0.0
School District,5301260.0,Chewelah School District,Preschool,>85% of SMI,0.0,16,8,8.0,0.0
School District,5301260.0,Chewelah School District,School Age,<=60% of SMI,0.0,223,0,0.0,0.0
School District,5301260.0,Chewelah School District,School Age,>60% and <=75% of SMI,0.0,44,0,0.0,0.0
School District,5301260.0,Chewelah School District,School Age,>75% and <=85% of SMI,0.0,29,0,0.0,0.0
School District,5301260.0,Chewelah School District,School Age,>85% of SMI,0.0,103,9,9.0,0.0
School District,5301260.0,Chewelah School District,Toddler,<=60% of SMI,0.0,61,0,0.0,0.0
School District,5301260.0,Chewelah School District,Toddler,>60% and <=75% of SMI,0.0,6,0,0.0,0.0
School District,5301260.0,Chewelah School District,Toddler,>75% and <=85% of SMI,0.0,3,1,1.0,0.0
School District,5301260.0,Chewelah School District,Toddler,>85% of SMI,0.0,16,7,7.0,0.0
School District,5301290.0,Chimacum School District,Infant,<=60% of SMI,0.0,27,0,0.0,0.0
School District,5301290.0,Chimacum School District,Infant,>60% and <=75% of SMI,0.0,1,0,0.0,0.0
School District,5301290.0,Chimacum School District,Infant,>75% and <=85% of SMI,0.0,5,0,0.0,0.0
School District,5301290.0,Chimacum School District,Infant,>85% of SMI,0.0,24,3,3.0,0.0
School District,5301290.0,Chimacum School District,Preschool,<=60% of SMI,17.0,47,0,17.0,0.265625
School District,5301290.0,Chimacum School District,Preschool,>60% and <=75% of SMI,0.0,7,0,0.0,0.0
School District,5301290.0,Chimacum School District,Preschool,>75% and <=85% of SMI,0.0,11,2,2.0,0.0
School District,5301290.0,Chimacum School District,Preschool,>85% of SMI,0.0,43,9,9.0,0.0
School District,5301290.0,Chimacum School District,School Age,<=60% of SMI,0.0,385,0,0.0,0.0
School District,5301290.0,Chimacum School District,School Age,>60% and <=75% of SMI,0.0,87,0,0.0,0.0
School District,5301290.0,Chimacum School District,School Age,>75% and <=85% of SMI,0.0,55,5,5.0,0.0
School District,5301290.0,Chimacum School District,School Age,>85% of SMI,0.0,154,17,17.0,0.0
School District,5301290.0,Chimacum School District,Toddler,<=60% of SMI,0.0,56,0,0.0,0.0
School District,5301290.0,Chimacum School District,Toddler,>60% and <=75% of SMI,0.0,14,0,0.0,0.0
School District,5301290.0,Chimacum School District,Toddler,>75% and <=85% of SMI,0.0,8,1,1.0,0.0
School District,5301290.0,Chimacum School District,Toddler,>85% of SMI,0.0,37,9,9.0,0.0
School District,5301320.0,Clarkston School District,Infant,<=60% of SMI,16.0,115,0,16.0,0.122137404580152
School District,5301320.0,Clarkston School District,Infant,>60% and <=75% of SMI,0.0,29,0,0.0,0.0
School District,5301320.0,Clarkston School District,Infant,>75% and <=85% of SMI,0.0,8,6,6.0,0.0
School District,5301320.0,Clarkston School District,Infant,>85% of SMI,0.0,15,13,13.0,0.0
School District,5301320.0,Clarkston School District,Preschool,<=60% of SMI,98.0,169,0,98.0,0.367041198501872
School District,5301320.0,Clarkston School District,Preschool,>60% and <=75% of SMI,0.0,55,0,0.0,0.0
School District,5301320.0,Clarkston School District,Preschool,>75% and <=85% of SMI,0.0,4,22,22.0,0.0
School District,5301320.0,Clarkston School District,Preschool,>85% of SMI,0.0,13,43,43.0,0.0
School District,5301320.0,Clarkston School District,School Age,<=60% of SMI,49.0,1005,0,49.0,0.046489563567362
School District,5301320.0,Clarkston School District,School Age,>60% and <=75% of SMI,0.0,171,0,0.0,0.0
School District,5301320.0,Clarkston School District,School Age,>75% and <=85% of SMI,0.0,144,25,25.0,0.0
School District,5301320.0,Clarkston School District,School Age,>85% of SMI,0.0,216,55,55.0,0.0
School District,5301320.0,Clarkston School District,Toddler,<=60% of SMI,32.0,234,0,32.0,0.120300751879699
School District,5301320.0,Clarkston School District,Toddler,>60% and <=75% of SMI,0.0,47,0,0.0,0.0
School District,5301320.0,Clarkston School District,Toddler,>75% and <=85% of SMI,0.0,8,10,10.0,0.0
School District,5301320.0,Clarkston School District,Toddler,>85% of SMI,0.0,24,33,33.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Infant,<=60% of SMI,0.0,37,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Infant,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Infant,>75% and <=85% of SMI,0.0,5,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Infant,>85% of SMI,0.0,23,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Preschool,<=60% of SMI,19.0,55,0,19.0,0.256756756756756
School District,5301350.0,Cle Elum-Roslyn School District,Preschool,>60% and <=75% of SMI,0.0,10,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Preschool,>75% and <=85% of SMI,0.0,9,5,5.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Preschool,>85% of SMI,0.0,41,13,13.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,School Age,<=60% of SMI,0.0,391,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,School Age,>60% and <=75% of SMI,0.0,89,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,School Age,>75% and <=85% of SMI,0.0,68,10,10.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,School Age,>85% of SMI,0.0,137,25,25.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Toddler,<=60% of SMI,0.0,68,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Toddler,>60% and <=75% of SMI,0.0,9,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Toddler,>75% and <=85% of SMI,0.0,8,0,0.0,0.0
School District,5301350.0,Cle Elum-Roslyn School District,Toddler,>85% of SMI,0.0,37,9,9.0,0.0
School District,5301410.0,Clover Park School District,Infant,<=60% of SMI,35.0,948,0,35.0,0.035605289928789
School District,5301410.0,Clover Park School District,Infant,>60% and <=75% of SMI,0.0,171,0,0.0,0.0
School District,5301410.0,Clover Park School District,Infant,>75% and <=85% of SMI,0.0,35,49,0.0,0.0
School District,5301410.0,Clover Park School District,Infant,>85% of SMI,0.0,77,87,87.0,0.0
School District,5301410.0,Clover Park School District,Preschool,<=60% of SMI,572.0,1497,0,572.0,0.276462058965683
School District,5301410.0,Clover Park School District,Preschool,>60% and <=75% of SMI,0.0,360,0,0.0,0.0
School District,5301410.0,Clover Park School District,Preschool,>75% and <=85% of SMI,0.0,46,121,121.0,0.0
School District,5301410.0,Clover Park School District,Preschool,>85% of SMI,0.0,93,238,0.0,0.0
School District,5301410.0,Clover Park School District,School Age,<=60% of SMI,215.0,5076,0,215.0,0.040635040635041
School District,5301410.0,Clover Park School District,School Age,>60% and <=75% of SMI,0.0,1047,0,0.0,0.0
School District,5301410.0,Clover Park School District,School Age,>75% and <=85% of SMI,0.0,293,179,179.0,0.0
School District,5301410.0,Clover Park School District,School Age,>85% of SMI,0.0,887,511,511.0,0.0
School District,5301410.0,Clover Park School District,Toddler,<=60% of SMI,152.0,1752,0,152.0,0.079831932773109
School District,5301410.0,Clover Park School District,Toddler,>60% and <=75% of SMI,0.0,333,0,0.0,0.0
School District,5301410.0,Clover Park School District,Toddler,>75% and <=85% of SMI,0.0,56,119,119.0,0.0
School District,5301410.0,Clover Park School District,Toddler,>85% of SMI,0.0,90,247,247.0,0.0
School District,5301440.0,Colfax School District,Infant,<=60% of SMI,0.0,17,0,0.0,0.0
School District,5301440.0,Colfax School District,Infant,>60% and <=75% of SMI,0.0,7,0,0.0,0.0
School District,5301440.0,Colfax School District,Infant,>75% and <=85% of SMI,0.0,3,0,0.0,0.0
School District,5301440.0,Colfax School District,Infant,>85% of SMI,0.0,5,1,1.0,0.0
School District,5301440.0,Colfax School District,Preschool,<=60% of SMI,13.0,23,0,13.0,0.361111111111111
School District,5301440.0,Colfax School District,Preschool,>60% and <=75% of SMI,0.0,4,0,0.0,0.0
School District,5301440.0,Colfax School District,Preschool,>75% and <=85% of SMI,0.0,2,5,5.0,0.0
School District,5301440.0,Colfax School District,Preschool,>85% of SMI,0.0,2,17,17.0,0.0
School District,5301440.0,Colfax School District,School Age,<=60% of SMI,0.0,96,0,0.0,0.0
School District,5301440.0,Colfax School District,School Age,>60% and <=75% of SMI,0.0,35,0,0.0,0.0
School District,5301440.0,Colfax School District,School Age,>75% and <=85% of SMI,0.0,1,1,1.0,0.0
School District,5301440.0,Colfax School District,School Age,>85% of SMI,0.0,86,18,18.0,0.0
School District,5301440.0,Colfax School District,Toddler,<=60% of SMI,0.0,32,0,0.0,0.0
School District,5301440.0,Colfax School District,Toddler,>60% and <=75% of SMI,0.0,8,0,0.0,0.0
School District,5301440.0,Colfax School District,Toddler,>75% and <=85% of SMI,0.0,1,6,6.0,0.0
School District,5301440.0,Colfax School District,Toddler,>85% of SMI,0.0,6,9,9.0,0.0
School District,5301470.0,College Place School District,Infant,<=60% of SMI,0.0,82,0,0.0,0.0
School District,5301470.0,College Place School District,Infant,>60% and <=75% of SMI,0.0,14,0,0.0,0.0
School District,5301470.0,College Place School District,Infant,>75% and <=85% of SMI,0.0,9,4,4.0,0.0
School District,5301470.0,College Place School District,Infant,>85% of SMI,0.0,19,6,6.0,0.0
School District,5301470.0,College Place School District,Preschool,<=60% of SMI,30.0,137,0,30.0,0.179640718562874
School District,5301470.0,College Place School District,Preschool,>60% and <=75% of SMI,0.0,40,0,0.0,0.0
School District,5301470.0,College Place School District,Preschool,>75% and <=85% of SMI,0.0,12,3,3.0,0.0
School District,5301470.0,College Place School District,Preschool,>85% of SMI,0.0,31,13,13.0,0.0
School District,5301470.0,College Place School District,School Age,<=60% of SMI,12.0,572,0,12.0,0.020547945205479
School District,5301470.0,College Place School District,School Age,>60% and <=75% of SMI,0.0,145,0,0.0,0.0
School District,5301470.0,College Place School District,School Age,>75% and <=85% of SMI,0.0,55,17,17.0,0.0
School District,5301470.0,College Place School District,School Age,>85% of SMI,0.0,250,95,95.0,0.0
School District,5301470.0,College Place School District,Toddler,<=60% of SMI,13.0,149,0,13.0,0.080246913580247
School District,5301470.0,College Place School District,Toddler,>60% and <=75% of SMI,0.0,32,0,0.0,0.0
School District,5301470.0,College Place School District,Toddler,>75% and <=85% of SMI,0.0,6,4,4.0,0.0
School District,5301470.0,College Place School District,Toddler,>85% of SMI,0.0,30,18,18.0,0.0
School District,5301500.0,Colton School District,Infant,<=60% of SMI,0.0,8,0,0.0,0.0
School District,5301500.0,Colton School District,Infant,>60% and <=75% of SMI,0.0,3,0,0.0,0.0
School District,5301500.0,Colton School District,Infant,>75% and <=85% of SMI,0.0,0,1,1.0,0.0
School District,5301500.0,Colton School District,Infant,>85% of SMI,0.0,1,3,3.0,0.0
School District,5301500.0,Colton School District,Preschool,<=60% of SMI,0.0,17,0,0.0,0.0
School District,5301500.0,Colton School District,Preschool,>60% and <=75% of SMI,0.0,9,0,0.0,0.0
School District,5301500.0,Colton School District,Preschool,>75% and <=85% of SMI,0.0,2,2,2.0,0.0
School District,5301500.0,Colton School District,Preschool,>85% of SMI,0.0,1,10,10.0,0.0
School District,5301500.0,Colton School District,School Age,<=60% of SMI,0.0,36,0,0.0,0.0
School District,5301500.0,Colton School District,School Age,>60% and <=75% of SMI,0.0,16,0,0.0,0.0
School District,5301500.0,Colton School District,School Age,>75% and <=85% of SMI,0.0,9,1,1.0,0.0
School District,5301500.0,Colton School District,School Age,>85% of SMI,0.0,39,2,2.0,0.0
School District,5301500.0,Colton School District,Toddler,<=60% of SMI,0.0,15,0,0.0,0.0
School District,5301500.0,Colton School District,Toddler,>60% and <=75% of SMI,0.0,10,0,0.0,0.0
School District,5301500.0,Colton School District,Toddler,>75% and <=85% of SMI,0.0,1,4,4.0,0.0
School District,5301500.0,Colton School District,Toddler,>85% of SMI,0.0,1,5,5.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Infant,<=60% of SMI,0.0,14,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Infant,>60% and <=75% of SMI,0.0,3,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Infant,>75% and <=85% of SMI,0.0,3,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Infant,>85% of SMI,0.0,1,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Preschool,<=60% of SMI,0.0,14,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Preschool,>60% and <=75% of SMI,0.0,2,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Preschool,>75% and <=85% of SMI,0.0,2,2,2.0,0.0
School District,5301560.0,Columbia (Stevens) School District,School Age,<=60% of SMI,0.0,98,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,School Age,>60% and <=75% of SMI,0.0,9,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,School Age,>75% and <=85% of SMI,0.0,10,1,1.0,0.0
School District,5301560.0,Columbia (Stevens) School District,School Age,>85% of SMI,0.0,11,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Toddler,<=60% of SMI,0.0,20,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Toddler,>60% and <=75% of SMI,0.0,5,0,0.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Toddler,>75% and <=85% of SMI,0.0,1,1,1.0,0.0
School District,5301560.0,Columbia (Stevens) School District,Toddler,>85% of SMI,0.0,1,1,1.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,Infant,<=60% of SMI,0.0,37,0,0.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,Infant,>60% and <=75% of SMI,0.0,5,0,0.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,Infant,>75% and <=85% of SMI,0.0,3,0,0.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,Infant,>85% of SMI,0.0,10,7,7.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,Preschool,<=60% of SMI,18.0,62,0,18.0,0.225
School District,5301590.0,Columbia (Walla Walla) School District,Preschool,>60% and <=75% of SMI,0.0,8,0,0.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,Preschool,>75% and <=85% of SMI,0.0,10,1,1.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,Preschool,>85% of SMI,0.0,18,14,14.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,School Age,<=60% of SMI,0.0,351,0,0.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,School Age,>60% and <=75% of SMI,0.0,35,0,0.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,School Age,>75% and <=85% of SMI,0.0,33,4,4.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,School Age,>85% of SMI,0.0,71,8,8.0,0.0
School District,5301590.0,Columbia (Walla Walla) School District,Toddler,<=60% of SMI,0.0,76,0,0.0,0.0
